,UNDER_CONSTRUCTION,RERA,BHK_NO,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,area,TARGET(PRICE_IN_LACS),PRICE_IN_LACS,POSTED_BY Dealer,POSTED_BY Owner,BHK_OR_RK,city_tier tier2,city_tier tier3,ADDRESS
3064,0,1,3,1544.004117,1,1,28.579004,77.431173,7.342134397031944,60.0,4.0943445622221,0.0,1.0,0,1.0,0.0,172
3065,0,0,2,867.8881389000001,1,1,12.95161,80.14097,6.7660628341205875,45.0,3.8066624897703196,0.0,1.0,0,0.0,0.0,49
3066,0,0,2,1080.074488,1,1,21.56128,74.21238000000001,6.984785288110289,58.0,4.060443010546419,1.0,0.0,0,0.0,0.0,148
3067,0,0,2,962.9941127,1,1,28.66667,77.41667,6.870047298279958,22.9,3.131136910560194,0.0,1.0,0,1.0,0.0,78
3068,0,1,3,1709.3333329999998,1,1,30.662283,76.822397,7.4438587097373885,64.1,4.160444363926624,1.0,0.0,0,1.0,0.0,47
3069,0,0,3,1150.012778,1,1,12.86,77.786,7.047528332599914,45.0,3.8066624897703196,0.0,1.0,0,0.0,0.0,21
3070,0,1,2,820.4334365,1,1,30.712867,76.648557,6.70983278170608,15.9,2.766319109226186,1.0,0.0,0,0.0,1.0,155
3071,1,1,2,561.9556054999999,0,1,18.966114,73.148278,6.331422853001277,60.0,4.0943445622221,1.0,0.0,0,0.0,1.0,142
3072,0,0,2,1280.081925,1,1,28.644114,77.338923,7.15467935877175,75.0,4.31748811353631,0.0,1.0,0,1.0,0.0,78
3073,0,0,3,1667.0941269999998,1,1,22.33123,88.448921,7.41883734606373,130.0,4.867534450455582,1.0,0.0,0,0.0,0.0,134
3074,0,0,3,1602.3306630000002,1,1,11.0,76.96667,7.379214512696483,110.0,4.700480365792417,0.0,1.0,0,1.0,0.0,52
3075,0,0,1,721.069293,1,1,18.52783,73.875757,6.580735239463103,41.0,3.713572066704308,0.0,1.0,0,0.0,0.0,192
3076,0,0,2,1200.120012,1,1,12.907374,77.625811,7.090176840775425,40.0,3.6888794541139363,0.0,1.0,0,0.0,0.0,21
3077,1,1,2,800.0,0,1,19.222101,72.988231,6.684611727667927,88.0,4.477336814478207,1.0,0.0,0,0.0,0.0,158
3078,0,0,3,1841.922006,1,1,30.662283,76.822397,7.518564873899259,52.9,3.9684033388642534,1.0,0.0,0,1.0,0.0,47
3079,1,0,2,1068.211068,0,1,9.97833,76.28361,6.973740629207543,41.5,3.7256934272366524,0.0,1.0,0,0.0,1.0,69
3080,0,0,2,1300.052002,1,1,17.451991,78.51952,7.170159544188049,100.0,4.605170185988092,1.0,0.0,0,0.0,1.0,217
3081,0,0,3,1660.401003,1,1,22.288976,73.128222,7.41481442025001,53.0,3.970291913552122,0.0,1.0,0,1.0,0.0,242
3082,0,0,3,1626.583014,1,1,21.0,77.0,7.394236783037059,140.0,4.941642422609304,0.0,1.0,0,1.0,0.0,172
3083,0,0,2,1265.822785,1,1,19.18,72.96333,7.143477612653207,150.0,5.0106352940962555,1.0,0.0,0,0.0,0.0,158
3084,0,1,3,1724.732666,1,1,12.863589,77.656426,7.452827341223519,100.0,4.605170185988092,0.0,1.0,0,0.0,0.0,21
3085,0,0,3,1640.240569,1,1,12.884571,77.516865,7.402598198475185,60.0,4.0943445622221,1.0,0.0,0,0.0,0.0,21
3086,0,0,3,1780.223337,1,1,12.904179,77.665897,7.4844941056401195,110.0,4.700480365792417,0.0,1.0,0,0.0,0.0,21
3087,0,0,2,1387.303852,1,1,28.368269,77.37273,7.235117467699275,38.9,3.6609942506244004,1.0,0.0,0,1.0,0.0,72
3088,0,1,2,945.0277949,1,1,15.4425,73.88306,6.851214339653794,45.9,3.8264651170664994,1.0,0.0,0,0.0,1.0,79
3089,0,0,3,1400.203666,1,1,26.4725,80.33111,7.2443729807370705,55.0,4.007333185232471,0.0,1.0,0,1.0,0.0,125
3090,0,0,3,1260.225514,1,1,13.007082,80.15149699999999,7.1390459632957075,57.0,4.04305126783455,1.0,0.0,0,0.0,0.0,49
3091,0,1,1,707.1302297999999,1,1,18.440853,73.90536,6.561214849499502,36.0,3.58351893845611,0.0,1.0,0,0.0,0.0,192
3092,0,1,2,749.2881762000001,1,1,19.1615,72.8731,6.619123657451288,200.0,5.298317366548036,1.0,0.0,0,0.0,1.0,142
3093,0,0,2,905.0576752,1,1,20.098413,79.10786,6.80799867117205,51.0,3.9318256327243257,1.0,0.0,0,0.0,0.0,21
3094,0,0,3,1400.162338,1,1,12.91716,80.19287,7.244343464595292,69.0,4.23410650459726,0.0,1.0,0,0.0,0.0,49
3095,1,1,2,978.5353535,0,0,24.69028,78.41889,6.886056916484929,31.0,3.4339872044851463,0.0,0.0,0,0.0,1.0,142
3096,0,0,3,1659.688995,1,1,28.431862,77.351104,7.4143855113882955,55.5,4.0163830207523885,1.0,0.0,0,1.0,0.0,72
3097,0,0,1,600.0,1,1,19.000869,73.118903,6.396929655216146,60.0,4.0943445622221,1.0,0.0,0,0.0,0.0,158
3098,0,0,2,1508.750754,1,1,15.438519,74.990374,7.319037272163066,100.0,4.605170185988092,1.0,0.0,0,0.0,0.0,21
3099,1,1,2,929.5531505,0,1,19.221571,73.042474,6.834703987344863,140.0,4.941642422609304,1.0,0.0,0,0.0,0.0,158
3100,1,1,3,1303.333333,0,0,24.75,85.01666999999999,7.172680364055547,39.1,3.66612246699132,0.0,0.0,0,0.0,1.0,77
3101,0,0,2,1350.09311,1,1,22.47,70.07,7.207928839424499,29.0,3.367295829986474,0.0,1.0,0,1.0,0.0,111
3102,0,0,3,1460.230201,1,1,13.01926,77.64723599999999,7.28634937419128,85.0,4.442651256490317,0.0,1.0,0,0.0,0.0,21
3103,0,1,4,3232.323232,1,0,28.5679,77.3679,8.08095642454132,320.0,5.768320995793772,1.0,0.0,0,1.0,0.0,172
3104,0,0,3,1460.0,1,1,22.901188,85.66881,7.286191714702382,73.0,4.290459441148391,0.0,1.0,0,1.0,0.0,202
3105,1,0,2,870.1705534,0,1,22.403867,88.47000600000001,6.7686892308264195,25.0,3.2188758248682006,0.0,1.0,0,0.0,0.0,134
3106,1,0,1,550.1618123,0,1,28.553374,77.355611,6.310212439138771,17.0,2.833213344056216,1.0,0.0,0,1.0,0.0,172
3107,0,0,3,1700.037779,1,1,22.709351,75.900743,7.438405752738558,45.0,3.8066624897703196,1.0,0.0,0,1.0,0.0,102
3108,0,0,2,1084.462982,1,1,22.54111,88.33778000000001,6.988840195982194,52.0,3.9512437185814275,1.0,0.0,0,0.0,0.0,134
3109,0,0,3,1600.0,1,1,28.19491,76.826552,7.3777589082278725,30.4,3.414442608412176,1.0,0.0,0,0.0,1.0,39
3110,1,0,1,374.5318352,0,1,18.966114,73.148278,5.925676806553978,39.0,3.6635616461296463,1.0,0.0,0,0.0,1.0,142
3111,0,0,2,980.1252382,1,1,22.598052,88.519625,6.887680357581282,36.0,3.58351893845611,1.0,0.0,0,0.0,0.0,134
3112,0,0,1,618.0469716,1,1,22.501999,88.358098,6.426564460394637,25.0,3.2188758248682006,1.0,0.0,0,0.0,0.0,134
3113,0,0,2,1060.138782,1,1,11.925066,75.351019,6.966155104951092,55.0,4.007333185232471,1.0,0.0,0,1.0,0.0,124
3114,0,0,1,629.8157454,1,1,22.708876,75.92375,6.445427308989536,18.8,2.9338568698359038,0.0,1.0,0,1.0,0.0,102
3115,0,0,3,1550.246216,1,1,28.5942,77.3675,7.346169046330378,85.0,4.442651256490317,1.0,0.0,0,1.0,0.0,172
3116,0,0,3,1350.308642,1,1,28.564385,77.35584200000001,7.208088469005762,35.0,3.5553480614894135,0.0,1.0,0,1.0,0.0,59
3117,0,0,2,1008.403361,1,1,22.792431,75.842321,6.916123528310987,24.0,3.1780538303479458,0.0,1.0,0,1.0,0.0,102
3118,0,0,4,3441.405542,1,1,21.143354,72.770931,8.143635254708881,190.0,5.247024072160486,0.0,1.0,0,1.0,0.0,231
3119,1,0,2,576.6680122,0,1,19.055866,72.833688,6.35726673211579,100.0,4.605170185988092,1.0,0.0,0,0.0,0.0,148
3120,0,0,3,1743.0167600000002,1,1,13.09,80.27,7.463372661079069,78.0,4.356708826689592,1.0,0.0,0,0.0,0.0,49
3121,1,1,2,1000.0,0,1,28.38016,77.369936,6.907755278982137,25.8,3.250374491927572,1.0,0.0,0,1.0,0.0,72
3122,0,0,3,1615.308151,1,1,22.337051,73.182794,7.387281023028444,65.0,4.174387269895637,1.0,0.0,0,1.0,0.0,242
3123,0,1,3,1700.1020059999998,1,1,28.546788,77.37849399999999,7.438443531773579,100.0,4.605170185988092,1.0,0.0,0,1.0,0.0,172
3124,0,0,3,1735.074627,1,1,28.568096,77.390253,7.458805704136056,93.0,4.532599493153256,1.0,0.0,0,1.0,0.0,172
3125,0,0,2,1583.166333,1,1,25.439042,78.5595,7.367182128903078,7.9,2.066862759472976,1.0,0.0,0,0.0,1.0,142
3126,0,0,2,1159.725883,1,1,22.556,72.95100000000001,7.055938948416712,22.0,3.091042453358316,0.0,1.0,0,0.0,1.0,12
3127,1,1,2,945.0549451,0,1,12.87028,74.88056,6.851243068766469,43.0,3.7612001156935624,0.0,1.0,0,1.0,0.0,150
3128,0,1,3,2195.028261,1,1,19.1615,72.8731,7.6939502005972304,400.0,5.991464547107982,1.0,0.0,0,0.0,1.0,142
3129,0,1,2,910.8653221,1,1,18.5084,73.6892,6.814395051095248,42.0,3.7376696182833684,0.0,1.0,0,0.0,0.0,192
3130,0,0,1,350.05834310000006,1,1,22.318485,73.162544,5.858099835162892,9.0,2.1972245773362196,0.0,1.0,0,1.0,0.0,242
3131,0,1,4,2324.443357,1,1,28.398408,77.056504,7.7512358730127024,190.0,5.247024072160486,1.0,0.0,0,1.0,0.0,85
3132,0,0,4,22727.27273,1,1,30.387184,76.79573,10.031320924166012,50.0,3.912023005428146,0.0,1.0,0,0.0,1.0,8
3133,0,0,4,3000.042858,1,1,19.124896,72.89350300000001,8.006381853548202,1400.0,7.24422751560335,1.0,0.0,0,0.0,0.0,148
3134,0,0,1,700.1166861,1,1,13.279307,80.326791,6.551247015580004,30.0,3.4011973816621555,0.0,1.0,0,0.0,0.0,49
3135,0,0,2,930.3435115,1,1,28.56158,77.37475500000001,6.83555388515233,19.5,2.970414465569701,1.0,0.0,0,1.0,0.0,172
3136,0,0,1,580.0837899,1,1,18.666791,73.29841,6.36317255845118,18.0,2.8903717578961645,0.0,1.0,0,0.0,1.0,195
3137,0,1,2,1028.002948,1,1,24.69028,78.41889,6.935373313715279,83.7,4.4272389774954295,1.0,0.0,0,0.0,1.0,142
3138,1,1,2,600.0,0,1,18.96,72.82,6.396929655216146,78.0,4.356708826689592,1.0,0.0,0,0.0,0.0,148
3139,0,0,1,545.0941526,1,1,19.708959,72.7893,6.300958536806681,22.0,3.091042453358316,0.0,1.0,0,0.0,1.0,179
3140,0,1,3,1730.1038059999998,1,1,30.662283,76.822397,7.455936689159897,80.0,4.382026634673881,1.0,0.0,0,1.0,0.0,47
3141,0,0,1,550.1618123,1,1,28.71197,77.65446,6.310212439138771,8.5,2.1400661634962708,0.0,1.0,0,1.0,0.0,78
3142,1,1,2,915.1062931,0,1,18.5853,73.7413,6.819040225851025,65.0,4.174387269895637,1.0,0.0,0,0.0,0.0,192
3143,0,0,2,1250.0,1,1,12.91668,77.59196,7.1308988302963465,220.0,5.393627546352362,1.0,0.0,0,0.0,1.0,142
3144,0,1,2,1230.044491,1,1,28.381971000000004,77.347688,7.114805619257004,47.0,3.8501476017100584,1.0,0.0,0,1.0,0.0,72
3145,0,0,2,1070.070614,1,1,19.038205,73.06612,6.975479919670941,98.5,4.590056548178043,1.0,0.0,0,0.0,0.0,158
3146,0,0,3,1229.823213,1,1,22.7808,86.1522,7.11462570876813,32.0,3.4657359027997265,0.0,1.0,0,1.0,0.0,112
3147,0,0,2,686.0841424,1,1,19.2167,73.0833,6.531000276763951,53.0,3.970291913552122,1.0,0.0,0,0.0,0.0,148
3148,0,0,3,1650.165017,1,1,19.048979,73.078232,7.40863057219696,160.0,5.075173815233827,1.0,0.0,0,0.0,1.0,142
3149,0,0,2,1025.179856,1,1,28.19491,76.826552,6.93262334544787,28.5,3.349904087274605,0.0,1.0,0,0.0,1.0,39
3150,0,0,3,1679.929266,1,1,26.9248,75.7474,7.4265069679394955,38.0,3.6375861597263857,0.0,1.0,0,1.0,0.0,105
3151,0,0,3,1500.120977,1,1,12.840956,77.659441,7.313301035171491,62.0,4.127134385045092,0.0,1.0,0,0.0,0.0,21
3152,1,0,1,690.1311249,0,1,15.86667,74.5,6.536881615623692,20.0,2.995732273553991,0.0,1.0,0,1.0,0.0,28
3153,0,1,3,1291.382954,1,1,28.716907,77.12469899999999,7.1634689804769405,110.0,4.700480365792417,1.0,0.0,0,0.0,1.0,142
3154,0,1,2,910.0837277,1,1,59.912884,10.741975,6.813536603739915,25.0,3.2188758248682006,0.0,1.0,0,1.0,0.0,105
3155,0,0,3,1500.0,1,1,30.65,76.82,7.313220387090301,42.0,3.7376696182833684,0.0,1.0,0,0.0,1.0,183
3156,0,0,3,1505.445227,1,1,21.17,72.83,7.316843965327037,47.0,3.8501476017100584,0.0,1.0,0,1.0,0.0,231
3157,0,1,3,1750.0683620000002,1,1,19.1759,72.9522,7.467410130154581,320.0,5.768320995793772,1.0,0.0,0,0.0,0.0,158
3158,0,0,4,3148.779848,1,1,28.488415000000003,77.285903,8.054770306939082,240.0,5.480638923341991,1.0,0.0,0,1.0,0.0,72
3159,0,1,4,3499.930001,1,1,28.488415000000003,77.285903,8.160498247563222,250.0,5.521460917862246,1.0,0.0,0,1.0,0.0,72
3160,1,1,2,1323.591698,0,1,24.69028,78.41889,7.188104303740086,250.0,5.521460917862246,1.0,0.0,0,0.0,1.0,142
3161,0,0,2,982.9787234,1,1,23.692053,86.944846,6.890587475355443,23.1,3.139832617527748,1.0,0.0,0,1.0,0.0,16
3162,0,0,1,600.0600059999999,1,1,17.45,78.5,6.3970296602154795,20.0,2.995732273553991,0.0,1.0,0,0.0,1.0,217
3163,0,0,3,1473.345834,1,1,26.736539,88.428647,7.295291170983025,110.0,4.700480365792417,1.0,0.0,0,0.0,0.0,158
3164,0,0,3,1000.0,1,1,22.602301,88.38537600000001,6.907755278982137,65.0,4.174387269895637,0.0,1.0,0,0.0,0.0,134
3165,0,0,1,1090.074584,1,1,26.91667,75.86667,6.994001398570332,19.0,2.9444389791664403,0.0,1.0,0,1.0,0.0,105
3166,1,1,1,447.710762,0,0,24.69028,78.41889,6.104147403376586,26.5,3.2771447329921766,0.0,0.0,0,0.0,1.0,142
3167,0,0,3,1745.040411,1,1,12.880993,77.557654,7.46453299253457,190.0,5.247024072160486,1.0,0.0,0,0.0,0.0,21
3168,0,0,2,850.1794822999999,1,1,12.919423,77.522774,6.745447482841205,45.0,3.8066624897703196,1.0,0.0,0,0.0,0.0,21
3169,0,1,3,1665.04787,1,1,12.752264,77.45273900000001,7.417609152752,120.0,4.787491742782046,1.0,0.0,0,0.0,0.0,21
3170,0,0,2,904.9360146,1,1,12.96991,77.59796,6.807864239100967,49.5,3.901972669574645,1.0,0.0,0,0.0,0.0,21
3171,1,1,3,1745.984236,0,1,34.552275,73.25783498,7.4650737077219045,1050.0,6.956545443151569,1.0,0.0,0,0.0,0.0,158
3172,0,1,3,1680.8552760000002,1,1,13.11389,77.59833,7.427058035710644,84.9,4.441474093317302,1.0,0.0,0,0.0,0.0,21
3173,0,0,2,900.0178221000001,1,1,28.6221,77.3674,6.80241456546158,50.5,3.9219733362813143,1.0,0.0,0,1.0,0.0,172
3174,0,0,3,1980.057987,1,1,18.518864,73.831829,7.59088140962338,280.0,5.634789603169249,1.0,0.0,0,0.0,0.0,192
3175,1,0,2,700.0,0,1,23.54066,87.363421,6.551080335043404,13.3,2.5877640352277083,1.0,0.0,0,1.0,0.0,67
3176,0,1,3,1200.0,1,1,27.16726,75.70950500000001,7.090076835776092,120.0,4.787491742782046,1.0,0.0,0,0.0,0.0,192
3177,0,0,1,734.8530294,1,1,28.454165000000003,77.01133399999999,6.59967051921817,24.5,3.1986731175506815,0.0,1.0,0,1.0,0.0,9
3178,1,1,3,897.9347501,0,0,19.12,72.91,6.800097404303661,270.0,5.598421958998375,1.0,0.0,0,0.0,1.0,142
3179,0,0,2,1350.438893,1,1,21.765,72.13694,7.208184924522921,40.0,3.6888794541139363,0.0,1.0,0,1.0,0.0,36
3180,0,0,2,959.173635,1,1,11.0,76.96667,6.866072116888506,39.0,3.6635616461296463,0.0,1.0,0,1.0,0.0,52
3181,1,1,2,882.4742267999999,0,0,12.925027,80.235348,6.782729583621777,42.8,3.756538102587751,0.0,0.0,0,0.0,0.0,49
3182,0,1,2,953.1752651,1,1,24.69028,78.41889,6.85979879555932,240.0,5.480638923341991,1.0,0.0,0,0.0,1.0,142
3183,0,0,1,650.1324344,1,1,18.46471,73.860087,6.477176087367211,27.0,3.295836866004329,0.0,1.0,0,0.0,0.0,192
3184,0,0,3,1782.913743,1,1,28.874383,77.113251,7.486004239239184,43.2,3.765840495250065,1.0,0.0,0,0.0,1.0,228
3185,1,1,3,991.7755201,0,0,22.337395,73.225215,6.899496791455603,41.0,3.713572066704308,1.0,0.0,0,1.0,0.0,242
3186,1,0,3,1190.126359,0,1,17.49382,78.54305500000001,7.081814764502063,40.5,3.7013019741124933,0.0,1.0,0,0.0,1.0,217
3187,0,0,3,980.3206997,1,1,30.768683000000003,76.650876,6.887879762723621,26.9,3.292126286607793,0.0,1.0,0,0.0,1.0,155
3188,0,0,2,1085.069444,1,1,20.230195,85.816005,6.989399267613047,25.0,3.2188758248682006,0.0,1.0,0,1.0,0.0,42
3189,0,0,3,1622.822002,1,1,28.9196,76.8972,7.391921889288201,95.0,4.553876891600541,1.0,0.0,0,1.0,0.0,78
3190,1,0,3,846.0236887,0,1,19.061802,72.83199499999999,6.740547360041631,260.0,5.560681631015528,1.0,0.0,0,0.0,0.0,158
3191,0,0,3,1637.630662,1,1,28.66667,77.41667,7.401005757913854,56.4,4.032469158504013,1.0,0.0,0,1.0,0.0,78
3192,0,0,1,650.1422186000001,1,1,20.467899,74.993332,6.477191136803079,16.0,2.772588722239781,0.0,1.0,0,1.0,0.0,17
3193,0,0,2,800.0,1,1,25.232239,71.392013,6.684611727667927,22.4,3.109060958860994,1.0,0.0,0,1.0,0.0,223
3194,0,0,2,955.0269144,1,1,28.568096,77.390253,6.861739522701408,55.0,4.007333185232471,1.0,0.0,0,1.0,0.0,172
3195,0,0,2,1100.110011,1,1,22.701796,75.87726500000001,7.003165463785796,30.0,3.4011973816621555,0.0,1.0,0,1.0,0.0,102
3196,0,0,2,925.610172,1,1,19.05871,72.89969,6.83045316544743,190.0,5.247024072160486,1.0,0.0,0,0.0,1.0,142
3197,0,0,3,1500.0,1,1,30.723932,76.67447299999999,7.313220387090301,42.0,3.7376696182833684,0.0,1.0,0,0.0,1.0,155
3198,0,0,2,1499.842122,1,1,13.0097,77.5648,7.313115129550921,95.0,4.553876891600541,1.0,0.0,0,0.0,0.0,21
3199,0,1,3,1654.043702,1,1,19.239813,72.962722,7.4109782972418365,190.0,5.247024072160486,1.0,0.0,0,0.0,0.0,158
3200,0,1,1,610.9979632999999,1,1,18.651598,73.735448,6.415093625778151,33.0,3.4965075614664802,1.0,0.0,0,0.0,0.0,192
3201,1,1,1,535.0300051,0,1,19.05871,72.89969,6.282322829622407,74.0,4.30406509320417,1.0,0.0,0,0.0,1.0,142
3202,0,1,2,1780.317145,1,1,19.0167,72.8167,7.484546798763816,430.0,6.063785208687608,1.0,0.0,0,0.0,0.0,148
3203,1,1,3,2274.795268,0,1,28.44,77.1021,7.729645335247608,250.0,5.521460917862246,1.0,0.0,0,1.0,0.0,85
3204,0,1,2,583.090379,1,1,28.406388,77.342588,6.368342198349234,28.0,3.332204510175204,1.0,0.0,0,1.0,0.0,72
3205,1,1,3,1086.890888,0,1,19.18,72.96333,6.991076503058059,180.0,5.19295685089021,1.0,0.0,0,0.0,0.0,158
3206,0,0,2,730.0989166,1,1,21.15389,79.08306,6.593180027154625,31.0,3.4339872044851463,0.0,1.0,0,1.0,0.0,165
3207,0,1,2,1085.054253,1,1,28.494868,77.410298,6.98938526748944,62.0,4.127134385045092,0.0,1.0,0,1.0,0.0,172
3208,0,0,2,1064.073227,1,1,22.316415,73.202906,6.96985948990186,46.5,3.8394523125933104,0.0,1.0,0,1.0,0.0,242
3209,0,1,4,1609.021715,1,1,24.69028,78.41889,7.383381642861537,1150.0,7.047517221357296,1.0,0.0,0,0.0,1.0,142
3210,0,1,3,1275.239107,1,1,28.698133,77.335746,7.150888974912016,36.0,3.58351893845611,1.0,0.0,0,1.0,0.0,78
3211,0,0,2,712.1057986000001,1,1,22.50686,88.223965,6.568226493912375,35.0,3.5553480614894135,0.0,1.0,0,0.0,0.0,134
3212,0,0,3,1569.037657,1,1,13.070052,77.62715,7.3582177530823705,120.0,4.787491742782046,0.0,1.0,0,0.0,0.0,21
3213,1,1,2,1057.942708,0,1,13.055985,77.622157,6.964081459723281,65.0,4.174387269895637,1.0,0.0,0,0.0,0.0,21
3214,0,0,2,1355.01355,1,1,40.67197199,-86.15292909,7.211566733263801,70.0,4.248495242049359,1.0,0.0,0,0.0,0.0,134
3215,0,0,3,1715.9199239999998,1,1,12.96991,77.59796,7.447704614623429,90.0,4.499809670330265,1.0,0.0,0,0.0,0.0,21
3216,0,0,2,708.072021,1,1,13.144144,77.340868,6.562545813096397,35.0,3.5553480614894135,1.0,0.0,0,0.0,0.0,21
3217,0,0,2,1200.4175369999998,1,1,22.474577,70.04974200000001,7.090424722756398,23.0,3.1354942159291497,0.0,1.0,0,1.0,0.0,111
3218,0,0,1,464.9196956999999,1,1,23.059889,80.151852,6.141864693254085,22.0,3.091042453358316,0.0,1.0,0,1.0,0.0,103
3219,0,0,3,1607.012418,1,1,35.0,136.0,7.382132093150095,110.0,4.700480365792417,1.0,0.0,0,0.0,0.0,21
3220,0,0,3,1773.2742239999998,1,1,26.476217,74.608558,7.480582960781219,56.0,4.02535169073515,0.0,1.0,0,1.0,0.0,3
3221,1,1,2,534.9023803,0,1,12.86,77.786,6.282084263517956,20.0,2.995732273553991,0.0,1.0,0,0.0,0.0,21
3222,0,0,2,848.1314604,1,1,12.9974,80.0966,6.743035647833519,32.0,3.4657359027997265,0.0,1.0,0,0.0,0.0,49
3223,0,0,3,2316.155182,1,1,13.337165,74.730644,7.747663840765986,80.0,4.382026634673881,0.0,1.0,0,0.0,1.0,240
3224,0,0,2,1025.040269,1,1,13.009604,80.137124,6.93248717763007,70.0,4.248495242049359,0.0,1.0,0,0.0,0.0,49
3225,0,0,2,932.6776327,1,1,19.043302,73.061357,6.838059624207995,110.0,4.700480365792417,1.0,0.0,0,0.0,0.0,158
3226,0,1,3,1700.1020059999998,1,1,19.0242,73.0172,7.438443531773579,200.0,5.298317366548036,1.0,0.0,0,0.0,1.0,142
3227,0,1,2,1068.376068,1,1,22.738247,75.90819599999999,6.973895081134682,25.0,3.2188758248682006,0.0,1.0,0,1.0,0.0,102
3228,0,0,3,2335.4856440000003,1,1,22.54111,88.33778000000001,7.7559751330596445,170.0,5.135798437050262,0.0,1.0,0,0.0,0.0,134
3229,0,0,1,510.20408160000005,1,1,23.680545,86.951712,6.234810805675711,12.5,2.5257286443082556,1.0,0.0,0,1.0,0.0,16
3230,0,0,2,900.0360014,1,1,12.984808,80.260671,6.802434764079825,75.0,4.31748811353631,0.0,1.0,0,0.0,0.0,49
3231,0,1,2,1256.946282,1,1,19.1615,72.8731,7.136440472593546,190.0,5.247024072160486,1.0,0.0,0,0.0,0.0,148
3232,0,0,3,1650.165017,1,1,18.5333,73.9,7.40863057219696,150.0,5.0106352940962555,1.0,0.0,0,0.0,0.0,192
3233,0,0,4,2099.90455,1,1,19.068492000000003,72.898896,7.6496471702975715,330.0,5.799092654460526,1.0,0.0,0,0.0,0.0,148
3234,1,0,2,1000.0,0,1,17.7,83.25,6.907755278982137,30.0,3.4011973816621555,0.0,1.0,0,1.0,0.0,249
3235,0,1,3,2530.577815,1,1,18.475864,73.89000899999999,7.8362029410210905,180.0,5.19295685089021,1.0,0.0,0,0.0,0.0,192
3236,0,0,2,1100.0495019999998,1,1,19.1145,72.8712,7.003110459592092,200.0,5.298317366548036,1.0,0.0,0,0.0,0.0,158
3237,0,0,2,1183.869774,1,1,12.96991,77.59796,7.076543821219133,160.0,5.075173815233827,1.0,0.0,0,0.0,0.0,21
3238,0,0,3,1280.0,1,1,28.66667,77.41667,7.154615356913663,48.0,3.871201010907891,1.0,0.0,0,1.0,0.0,78
3239,0,0,3,1365.103003,1,1,13.078742,77.69619,7.2189851648453525,55.0,4.007333185232471,0.0,1.0,0,0.0,0.0,21
3240,0,0,2,1171.833387,1,1,30.725549,76.755804,7.066324798768289,110.0,4.700480365792417,1.0,0.0,0,0.0,1.0,142
3241,1,0,2,577.0463774,0,1,22.582439,88.451577,6.35792264005449,27.0,3.295836866004329,1.0,0.0,0,0.0,0.0,134
3242,1,1,2,1333.333333,0,1,20.257483,85.780142,7.195437351183918,66.0,4.189654742026425,1.0,0.0,0,1.0,0.0,42
3243,0,0,2,1200.0,1,1,18.475864,73.89000899999999,7.090076835776092,69.0,4.23410650459726,1.0,0.0,0,0.0,0.0,192
3244,0,1,1,610.0795756,1,1,30.662283,76.822397,6.413589400462539,23.0,3.1354942159291497,1.0,0.0,0,1.0,0.0,47
3245,0,0,3,1699.716714,1,1,9.946764,76.25564,7.438216877334987,96.0,4.564348191467836,0.0,1.0,0,1.0,0.0,132
3246,1,0,4,2758.523129,0,1,22.54111,88.33778000000001,7.9224507173066625,390.0,5.966146739123692,1.0,0.0,0,0.0,0.0,134
3247,0,0,2,1065.088757,1,1,12.963292,77.755187,6.9708134145770515,54.0,3.9889840465642745,0.0,1.0,0,0.0,0.0,21
3248,0,0,3,1630.170316,1,1,12.9223,77.5532,7.396439776685839,67.0,4.204692619390966,1.0,0.0,0,0.0,0.0,21
3249,0,0,2,1303.214596,1,1,12.880993,77.557654,7.172589257347889,75.0,4.31748811353631,1.0,0.0,0,0.0,0.0,21
3250,1,1,2,648.6486486,0,0,24.69028,78.41889,6.474891196610859,20.4,3.0155349008501706,0.0,0.0,0,0.0,1.0,142
3251,0,0,3,1325.478645,1,1,19.2361,72.8338,7.1895289146977515,270.0,5.598421958998375,1.0,0.0,0,0.0,0.0,158
3252,0,0,1,850.0,1,1,18.744775,73.823649,6.745236349484363,27.2,3.3032169733019514,1.0,0.0,0,0.0,0.0,192
3253,0,0,4,3200.0,1,1,19.076466,72.999804,8.070906088787819,700.0,6.551080335043404,1.0,0.0,0,0.0,0.0,158
3254,1,0,2,1243.935813,0,1,22.5922,88.484911,7.126035674701059,100.0,4.605170185988092,1.0,0.0,0,0.0,0.0,134
3255,0,0,3,1398.04274,1,1,13.34222,77.10167,7.2428284945725,70.0,4.248495242049359,0.0,1.0,0,0.0,0.0,21
3256,1,0,3,1036.363636,0,0,22.101107,88.374433,6.943473361233339,34.2,3.5322256440685598,1.0,0.0,0,0.0,0.0,134
3257,1,1,2,496.2082202,0,0,18.5853,73.7413,6.206995637424391,53.0,3.970291913552122,1.0,0.0,0,0.0,1.0,142
3258,0,0,3,1400.289715,1,0,26.850391,75.814198,7.244434433480084,58.0,4.060443010546419,0.0,0.0,0,1.0,0.0,105
3259,1,1,2,1095.100865,0,1,30.684523,76.691728,6.998601752163604,53.2,3.9740583963475986,1.0,0.0,0,0.0,1.0,155
3260,0,0,3,1750.076758,1,1,22.288976,73.128222,7.467414927669949,57.0,4.04305126783455,0.0,1.0,0,1.0,0.0,242
